tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit_Depth,Sectors,star_rad,teff,SN,camera,ccd,star_mass,Qingress,logg
86075481,3744.01,PC,60.2738241,67.5076544,12.408,1835.4145154,3.8975752,3.996,2880.0,19,2.74,6257.0,9.0,1,1,5.746334833624761,-0.1684318425793203,4.0262191255946504
252430813,3706.01,PC,76.8252404,59.7295781,13.422,1835.6168697,4.3721206,3.914,13800.0,19,1.23,6647.1,24.0,2,1,3.36608127736085,-1.0356619794317328,3.626093162876194
4605846,3813.01,PC,118.0600434,31.6469525,13.446,1865.1999387,3.7183593,3.227,10610.0,20,1.24,6268.0,15.0,3,3,2.182928870344809,-0.014091264365103884,3.1384551185314704
453348525,3792.01,PC,102.5995062,48.9450136,12.786,1867.8095783,0.7729066,1.109,2850.0,20,1.19,6125.0,11.0,2,2,1.5568307988594778,0.3510714404381452,1.6331295818986051
459755750,3783.01,PC,133.7057006,55.1341519,12.843,1859.0198534,6.1078987,4.922,9180.0,20,1.48,6204.0,31.0,2,1,1.756385353345543,-0.6236235649453611,4.948726580858819
142562395,3854.01,PC,165.2734592,73.0682353,13.228,1894.0259124,3.2692829,2.03,11490.0,14,0.93,5814.0,38.0,1,3,2.827283973356328,-0.19607512388555204,3.8975183064741463
450327768,1788.01,PC,160.229484,35.9136652,10.188,1875.04671,5.34326,1.426,6980.0,21,1.26,5776.0,70.0,1,1,0.6719111844320002,-0.4794422244068769,4.481072328159259
237071229,2039.01,PC,307.0229066,61.8714962,10.472,1717.60141,11.24886,2.99,1390.0,24,1.48,6308.0,16.0,3,2,7.338751140241851,0.6572528712160568,3.777423639390688
86263325,3884.01,PC,181.5726544,12.5069127,12.911,1920.2883441,4.548475,1.475,29570.0,22,0.3,3192.0,20.0,2,3,5.465389360051502,-0.2500711035813985,4.678592779217298
158617175,3910.01,PC,223.6101856,59.1018939,12.058,1954.592346,5.7158482,2.574,21610.0,15,0.82,5224.0,167.0,3,1,3.50633104718926,-0.9284951881329738,4.898434174653811
366755319,3900.01,PC,188.5281257,4.1878313,11.969,1932.9102526,14.7802661,3.497,6840.0,23,1.09,5659.0,18.0,3,3,6.158503062024125,-0.7612373353064684,3.320958958442796
347210614,3995.01,PC,1.5954538,56.1924671,12.16,1971.6115532,6.4219427,4.238,20960.0,17,,6197.0,81.0,2,3,5.019218447805735,0.3462349122911341,2.9688617508100883
312548415,3981.01,PC,12.8553025,59.4099174,12.916,1981.5000996,2.2437501,3.821,2880.0,17,1.96,7209.0,10.0,3,1,0.6132403867074013,-1.1979213058064122,4.474709776613413
468329664,3978.01,PC,11.3700529,78.4477151,13.45,1977.2507192,3.547237,4.48,6580.0,18,2.02,5548.0,22.0,1,2,6.3966546795129515,0.5184600267650008,3.08309878172505
252049912,3969.01,PC,353.6435467,54.541636,12.581,1974.8733059,3.8523534,3.968,12570.0,17,,5371.2,21.0,3,3,0.7653261558331876,-0.5707675139901228,2.5774178501921585
309849817,3956.01,PC,229.2201627,51.3978553,13.079,1980.162782,2.6686499,1.392,7220.0,16,0.9,5227.0,16.0,3,1,7.041881748375138,-0.6229948750035644,2.8188734012905305
334385701,3951.01,PC,330.7152151,60.2118055,13.379,1979.8901206,2.1861681,2.382,8460.0,16,1.24,5342.0,20.0,2,2,6.146940733011543,-1.3207620159168305,3.354473307656571
375981105,3934.01,PC,336.8589465,67.769335,12.709,1980.7234907,11.7510232,1.792,9540.0,17,1.68,6571.0,18.0,1,2,4.487389143924908,-1.1287502071681892,4.057301788781813
648958344,4073.01,PC,46.5667355,70.2150323,11.733,2004.4355889,2.3079651,2.064,1650.0,18,,,9.0,1,1,5.1013874364741625,0.49021454697001365,4.748797974584543
236775063,4052.01,PC,282.6632825,55.8014902,13.011,2008.3831837,0.7409429,1.084,2460.0,14,0.87,5406.0,14.0,3,3,5.939159540742705,-0.9836317312053664,1.9421256790381483
356786657,4040.01,PC,268.6144731,77.4882285,12.341,2001.976899,7.1354222,2.93,1400.0,14,0.84,5446.0,10.0,1,3,5.708365140102851,-1.212083320592743,2.279346131251067
387603144,4032.01,PC,313.0985993,66.5994361,11.05,2007.4019486,2.4567112,1.716,530.0,15,1.16,6223.0,9.0,3,3,3.7853945675548153,-0.8694916152786365,2.9763093226754007
428963229,4026.01,PC,345.4051466,73.6098821,13.176,2004.4209305,3.1239727,2.653,5020.0,17,,4861.0,15.0,3,3,8.058827786122045,-1.3785564650399145,1.776818463254953
407243316,4018.01,PC,7.2139626,66.4681917,13.461,2007.3421048,3.0756397,1.31,5960.0,17,,4355.4,10.0,2,1,2.987091067117838,-1.0691182004141933,2.7553283024348203
289264348,4011.01,PC,24.6012421,72.9931527,13.239,2002.9187656,4.3360232,3.394,9010.0,18,1.51,5815.0,16.0,2,3,5.652031546772926,0.539852117181262,4.931916504842148
280315875,4012.01,PC,41.3990125,66.3593283,13.351,2008.7390161,1.8254385,1.77,21270.0,18,0.77,4324.0,37.0,3,1,3.3816135935575904,0.11004105750399273,2.4007535652057865
395773226,4005.01,PC,34.1197504,76.2533943,11.79,2008.2709873,3.8471662,2.214,1770.0,18,1.69,5115.0,11.0,3,1,4.221140615878136,-1.285423261463188,2.9119368684162743
420680343,4136.01,PC,20.4070584,82.1687991,12.194,2033.0188892,3.7628839,3.503,1720.0,18,1.5,6357.0,16.0,1,2,5.554630706082657,0.459043819371759,4.108593747119889
232632239,4107.01,PC,269.2408326,58.8825959,12.84,2031.7154545,3.5323548,1.798,2400.0,14,0.66,4003.0,13.0,1,3,6.016950828711558,0.9284725908985791,4.824251852972775
100589633,2726.01,PC,86.4539631,-32.947532,13.403,2221.1018927,3.9471513,1.993,16080.0,5,1.37,6351.0,32.0,1,2,3.381012356710044,0.5119030050906284,1.3113460811961706
437329044,1982.01,PC,207.584922,-23.383365,10.196,1602.57978,8.58635,5.348,5260.0,11,1.41,6617.0,54.0,2,2,0.9762734504727318,-0.9134579394366901,1.4811318856430038
209459275,559.01,PC,46.8187323,-31.162695,10.57,2166.1859952,6.9839072,5.076,10050.0,4,1.21,5972.0,170.0,2,1,1.1841938287565001,0.44844127427120806,2.5869341226849594
124174267,3107.01,PC,196.726432,-31.7163921,12.477,1591.6135216,4.7360504,4.847,13180.0,10,1.6,5776.0,41.0,1,2,7.857994053599306,-0.5584418255245713,2.4571492855690336
148914726,1179.01,EB,187.0559697,67.239983,10.131,1683.41455823994,1.26152359020833,1.14322908590822,2849.85626630799,14,0.775123,4927.9,37.206898,2,3,1.5342255331537746,-0.6744316384756509,4.362842082822915
422656370,2030.01,PC,349.6717574,68.2992142,10.849,1767.48916,1.32543,1.047,2010.0,24,2.29,5778.0,24.0,3,2,1.072349305137354,-1.0246793562632646,1.27853574848787
470127886,2031.01,PC,331.1170527,81.5659401,10.761,1794.38868,5.71547,3.925,13280.0,24,1.18,6664.0,260.0,3,1,4.6325795935512195,-0.5809713655485257,2.6787330296153358
200807066,869.01,PC,53.178244,-51.788995,8.88,1404.081157,26.477129,4.930494,403.243511,4,1.24169,5908.0,8.03063,2,2,0.8210187004426739,0.40738107723606176,2.527428652679577
206669860,327.01,PC,343.6330401,-34.5027375,13.457,1362.96027,10.05525597142,3.37097624302584,12862.9072379921,2,1.31971,5960.0,10.837878,2,1,3.4593813735343235,0.8076454270986013,4.783728460303479
87090944,1677.01,PC,58.4859702,58.9685964,10.109,1818.20905,0.64367,0.548,800.0,19,1.49,5919.7,14.0,1,1,6.060033775541452,0.35882270754366075,4.023559557835957
260298958,2205.01,PC,94.3157004766516,-56.5099782496915,15.0804,2361.95575180371,0.88914072195642,1.30386239921419,44780.0499310594,27,0.649887025356293,3653.0,44.772514,1,3,6.886264328042789,-1.0837818150655156,3.0315253528414186
38571020,721.01,PC,63.199137,-64.347575,10.158,2358.1357921,12.2878289243715,4.46904795805648,285.256066414668,1,1.2961699962616,6008.62,14.094827,2,2,6.135408828747904,0.989105021327422,3.4001427392713337
31553893,1058.01,PC,288.911747,-31.790767,9.337,1663.02359060512,11.1296402406865,7.10682405990355,968.611932462368,13,3.44756007194519,5785.0,12.589081,1,1,2.6526768295134566,-0.7749976171027003,3.296575334829563
377290815,1813.01,PC,286.5930918,56.6294914,9.919,1684.12719,0.798,0.679,190.0,14,1.84,6194.2,10.0,2,2,3.054028615521762,0.0845378647597359,4.393229230067275
332064670,1773.01,KP,133.1492139,28.3308214,5.206,1872.16257,0.73665,1.459,340.0,21,0.96,5250.0,22.0,1,3,5.646755379584596,-1.008205158426545,4.126936140913818
142117976,2273.01,PC,81.2393533325045,79.7497734047177,8.75584,1845.73202061561,46.5491728687777,7.2633784236864,361.57775532269,19,1.15083,6495.0,10.868478,3,1,5.925733653266399,-0.34696116915665365,2.748132900304119
470159478,2032.01,PC,333.3114589,81.73972,10.929,1802.01435,17.00934,2.405,4200.0,24,1.5,6542.0,25.0,1,1,7.766364996286742,-0.7872463417740367,3.580697738336023
355509914,202.01,PC,15.524836,-59.087778,14.587,1326.11060530766,1.73867356638476,1.29881378588748,13645.694673106,1,0.820258021354675,4746.0,14.560348,3,3,7.150942047716965,-0.22239366703746422,1.9247743300090554
462162948,684.01,PC,150.4337,-59.850021,9.797,2300.7898478,19.8507830646323,2.51170823042829,1289.77877478055,9,2.35947,9488.0,13.287374,3,1,7.970046910789222,0.4689998095437222,1.7209360134663392
37575651,568.01,PC,135.340505,-28.324623,8.269,1521.9092894262,9.59719766745206,2.94391524711799,600.581348652505,8,,5780.0,9.811782,3,2,5.291962292039689,-1.2689850596596721,2.0510135685069435
181159386,764.01,PC,174.302883,-38.307194,11.137,1574.583311,5.631942,6.562652,14255.589507,10,1.54173,6632.0,75.77471,1,3,5.602218459466384,-0.33388235630720575,4.621223820097239
272645619,3094.01,PC,161.4335651,-52.5381615,12.561,2327.8044792,2.8396238,2.391,10100.0,10,1.16,5915.3,36.0,2,3,4.756846359741112,-1.3533456961287973,3.0841155282790034
137284119,1315.01,PC,318.2350927,46.2680739,9.148,1711.97738,2.57282,3.445,1060.0,15,3.16,8321.0,27.0,2,2,3.4506105847929107,-0.04062556459851674,3.1642659303979084
437242640,744.01,KP,165.399541,-23.860665,9.729,2284.74591010082,4.31785191333622,2.09433304034409,11424.6404698183,9,1.1090099811554,5700.0,137.21317,1,1,6.237732492124103,-1.0425964193946664,3.6872651565303824
288516853,2277.01,PC,273.496641180635,80.6582711657065,7.98614,1693.12868274397,101.950973599834,12.4042036096937,178.921350609252,14,2.43663,6358.0,7.309889,1,2,3.4294002819034506,0.3971296024615316,2.562741324195154
329277372,1421.01,PC,332.630267,57.282435,10.508,1739.76617760791,2.88782880666459,3.71579928173926,46762.9744258837,16,1.0,5780.0,59.00121,2,1,5.469325659904837,0.05827389374168246,3.3162274507676597
58463434,2003.01,PC,201.527177,-27.41252,9.642,1579.36532,,3.529,3860.0,10,2.46,7043.2,29.0,3,1,1.1816384529946526,0.9775930577699787,3.3656580778027223
66497310,343.01,PC,356.0453157,-18.8895111,12.412,2112.51263,1.75807,1.292,1967.0,2,1.2,5885.0,1000.0,3,1,2.959097454576822,0.17078517429601803,3.03173012672877
74534430,687.01,PC,137.671327,-45.097494,9.831,1525.57296158321,36.299512914018,4.43339226285823,1322.24727455405,8,0.617519021034241,4253.9,13.075341,2,1,7.606114825355996,-0.15584727838649126,2.184132329081301
141608198,210.01,PC,88.960448,-73.984659,12.507,2338.99312039579,9.01053821131258,1.8667152877354,4119.39164398214,1,0.330146014690399,3275.0,34.47422,1,2,0.8239186115231896,-0.157785604406403,3.1302495032937654
43429656,2163.01,PC,261.4409433,23.0569555,10.235,1983.9607,5.21485,4.038,740.0,26,1.47,6318.0,9.0,1,1,7.068267723656235,-1.0971359734272987,1.5040427677769954
440324561,3361.01,PC,144.4564399,-59.1151728,10.956,2293.1246868,10.5634342,1.011,11150.0,10,0.99,4688.0,43.0,2,2,2.371981361851423,-0.6545013947524012,2.8181878172637647
393831507,1820.01,PC,187.6864754,27.4521477,10.527,1903.06327,4.86071,2.722,6210.0,22,1.4,5778.2,53.0,3,3,7.209520229439855,0.821941765936721,2.8662626917152925
296670796,3149.01,PC,223.9778707,-61.0630844,13.484,1650.9920547,1.1537874,3.283,11960.0,11,,4136.6,14.0,2,2,4.905167323160057,-0.22475170184483506,4.595142474573601
364107753,909.01,PC,251.361901,-71.83984,7.017,1628.087364,3.904822,4.457798,283.849684,12,1.57848,6059.06,14.474022,1,1,7.372193756047388,0.4191031850960951,1.8107324974667582
362607799,3088.01,PC,145.3865108,-50.9395296,12.928,2303.4292394,2.6337971,2.591,4790.0,9,,3946.9,15.0,3,2,2.406553961790588,0.37767137010577567,1.6073718174219795
275421144,3959.01,PC,319.7271715,65.3292617,13.037,1979.8345634,3.8425471,2.004,5450.0,16,1.66,7032.0,14.0,3,3,5.111811202302568,-0.02561044365157894,4.842087347371168
119089245,3337.01,PC,275.1479037,-58.253152,13.323,1680.0717153,1.2434918,1.194,8750.0,13,1.18,6070.0,15.0,1,1,2.0046140613523162,0.2646178739386127,2.954292434516229
200322593,540.01,PC,76.310149,-47.937629,11.483,2175.14164676007,1.23921053246697,0.345811866453648,2062.65237766125,4,0.197117,3042.0,7.4631457,2,2,4.5562995062049,-1.1012356985791023,2.890080753084603
190430205,1374.01,EB,324.9225303,46.220223,9.826,1712.06866,1.06884,2.512,470.0,15,4.94,9222.0,11.0,1,2,2.7389455121647552,-0.7627075045717331,2.6478919002767207
267373896,3587.01,PC,316.8347479,49.4318472,11.52,1759.3510205,4.1590047,4.041,8560.0,15,1.87,7486.0,56.0,3,2,2.8450436395973235,-1.3738264020135045,2.5386076632036536
149601557,1033.01,EB,87.2825085,-60.4985328,10.016,2179.5445497,29.0162503,6.507,1440.0,1,2.01,6113.1,35.0,3,3,3.2124406995881025,-0.480926483620869,4.216821198198648
358186451,3578.01,PC,317.1248055,49.1129172,10.968,1763.1131049,1.3170699,1.753,640.0,15,1.73,7176.0,9.0,3,1,2.9103887618951068,0.9259620054229165,1.100964230208537
443042089,3078.01,PC,146.5560193,-56.2994095,12.768,2331.6342787,0.5496848,0.82,2860.0,9,1.84,7433.0,15.0,2,2,4.213607385383996,0.3166275170633708,1.9428933119426097
441444262,3079.01,PC,145.3063013,-54.3491303,13.637,1592.2841191,1.9906183,3.125,7410.0,9,,,18.0,3,3,0.8796759764290167,0.7941530048642731,1.8349747625381898
111991770,820.01,KP,208.927943,-32.159616,10.411,1599.445086,3.752062,3.680056,9500.430305,11,1.48,6300.0,107.7432,2,2,7.726762190707734,-0.5325219643096762,2.727054444642278
63470437,3669.01,PC,31.6023598,33.8562969,13.436,1813.587959,1.2120459,1.21,5850.0,18,1.51,5958.7,10.0,3,1,7.960763335887558,0.6989060451627105,3.267410871414579
445137888,1536.01,PC,11.3024008,56.0700654,10.365,1765.06744,2.0139,1.661,690.0,17,2.68,10310.0,11.0,1,1,4.016329019197964,-1.3912491561524254,2.003414171961075
68035559,2484.01,PC,219.7343826,37.0267188,10.895,1936.65564,8.32852,2.769,3670.0,23,0.89,5632.0,24.0,1,1,7.981622998478055,-1.2826282610463802,3.5857160082143724
159400561,2263.01,PC,237.966488340555,83.1105440532451,9.7115,1708.38436503482,,14.9235889453141,357.728963194586,14,0.852643,5599.0,7.5361633,1,3,7.7832961622224,0.23496313962139115,4.536498612015896
364427226,3087.01,PC,161.2805947,-48.6492733,12.341,2327.0665698,4.1414861,2.573,7770.0,9,,6920.0,20.0,1,3,4.47243702165345,-0.827901676526295,1.6193904404631994
349518800,407.01,PC,111.211769,-62.092491,12.705,2199.3467546,2.1654707,3.407,4520.0,1,1.86,5830.0,59.0,3,2,4.724122082698728,0.047918213027175804,3.623088528331341
470783598,3697.01,PC,23.0427223,54.2763157,11.764,1800.2724716,9.9442475,2.315,12970.0,18,1.37,5252.0,29.0,2,2,3.259864760445734,-0.6694606146128644,3.165195151438196
80682484,2810.01,PC,165.9555829,-50.8871933,9.04,2318.3850515,8.4035402,3.893,390.0,10,1.05,5910.0,12.0,2,1,5.170490049522937,0.05006841868160228,3.5695680545309596
300038935,1228.01,PC,107.843727,-68.833504,9.081,1348.32002986054,29.0501656,7.28179724270192,407.150105278062,1,1.79625999927521,8208.0,23.06899,2,1,5.179637835990738,0.31405196394786183,4.410724053720674
438057373,2770.01,PC,95.1826504,14.7835979,13.239,2221.4376058,4.5697976,3.251,9900.0,6,1.7,4976.0,15.0,1,3,2.4162016834618423,-1.0917285156778902,4.8408756508397595
32499655,437.01,KP,84.326774,-27.972613,13.468,2197.5758256,2.7439007,1.427,10450.0,5,0.89,4860.0,24.0,3,3,0.9241328777137046,-0.08341244156749994,4.305023906958027
52640302,473.01,KP,101.115035,-32.858403,11.988,2229.48943005909,1.57328484098308,2.42852845218543,16875.790984932,6,1.09538996219635,5400.0,75.57263,3,2,7.083617731775031,-0.2610112969670566,3.009661463862949
206897186,2797.01,PC,97.1878437,7.6992231,13.194,2225.1279617,4.2380604,3.385,13070.0,6,1.13,5798.0,25.0,1,2,7.321912993874429,0.5035302533390698,4.981322600286357
437156845,2855.01,PC,123.436953,-18.8776305,12.732,2246.5996765,3.4906402,1.586,4580.0,7,1.18,6066.0,1000.0,2,3,1.2605557879202365,-0.9554324269219086,3.265651374463983
266213232,3701.01,PC,60.3629241,49.2652944,13.431,1837.3555126,4.2618629,2.526,17020.0,19,1.08,5457.0,19.0,3,2,6.339519657215669,-1.0350329081166447,1.2859795326000563
144138509,729.01,PC,176.03558,-9.948876,10.563,1564.831,,2.004126,1127.008713,9,1.27094,6023.2,7.4337006,1,2,1.56955918670823,0.37113874593166707,1.0385833102830562
458589703,693.01,PC,124.2752469,8.2485645,11.225,1506.49374,,4.029,9640.0,7,0.72,4654.2,28.0,2,3,0.8297371587869956,0.7101922436820871,2.387295816812557
355008856,3711.01,PC,77.1637865,66.5261442,13.312,1836.5606205,3.0108217,1.723,8840.0,19,1.89,5983.0,17.0,3,3,6.446675741876804,0.8741493267720069,4.004893821125448
360156606,1227.01,PC,186.76803,-72.45179,13.757,1617.47827,27.360955,4.140315,27234.283465,12,1.0,3050.0,10.515995,3,2,4.347663324231569,-0.046695711288758046,1.1861067609660374
417931607,1451.01,PC,186.524333238891,61.2590446279684,8.9989,1694.31058,16.53818,2.994,570.0,22,1.03,5781.0,14.0,2,2,5.394206779534124,-0.03384465856759333,4.9682562913272745
191671884,2908.01,PC,135.9439257,-39.217084,12.647,2275.1425701,5.4631023,4.067,3070.0,8,1.06,6788.0,12.0,1,3,3.776615936247409,0.2783781746260259,1.9969992880356893
99097200,3818.01,PC,121.5919118,42.1924889,13.224,1863.0745205,3.2359505,3.509,12120.0,20,1.35,5800.1,19.0,2,1,1.4136687082701058,0.060490321435784145,4.879459363709373
328012209,2309.01,PC,2.94426041331256,-68.5701364124086,10.0596,2044.31607086639,20.2771080534488,6.24179463283435,855.676025647845,27,1.37617003917694,6276.1,11.992169,1,3,3.2802773702863766,-1.4276875345532367,2.151764714163667
11561667,730.01,PC,149.823782,-27.392774,14.826,1543.86942439225,3.08762952311813,2.21778096118009,41450.2208205285,9,0.693859994411469,4105.0,24.75772,3,3,1.5323599521919578,-1.113345130873997,3.8176111330268387
449549170,3159.01,PC,200.4642866,-62.5420876,11.293,1621.5160401,1.4728133,2.333,1040.0,11,1.81,5732.0,11.0,3,3,6.873193558539571,0.6175024772683768,2.8164387321418056
425316308,3163.01,PC,191.0888898,-55.0133042,11.823,1619.9132527,3.074928,2.771,7690.0,11,1.6,6782.0,43.0,2,1,5.6157063573716774,0.43890726675694736,1.2142919500142404
370385007,3183.01,PC,225.9915407,-51.182374,12.741,1617.9779581,4.2161562,3.842,6330.0,11,2.2,6841.0,11.0,2,1,1.6516931662447165,-0.15430904776724086,4.882653561530504
372960748,3180.01,PC,152.6390723,-67.5779794,12.76,1621.8322328,2.0960251,1.249,5110.0,10,1.56,5809.0,16.0,1,1,6.511921060487952,-1.4154384542731127,4.169065689884148
237101326,4051.01,PC,240.6918441,71.2243165,13.027,2005.6072093,3.0747069,1.097,3690.0,14,1.0,5091.0,19.0,1,2,6.5038970062134585,-0.84130029932703,1.6062400866644078
333511802,3194.01,PC,213.3213254,-60.3307944,13.368,1623.0756046,3.6174873,3.447,12700.0,11,0.87,4460.0,13.0,3,1,6.92052812342597,-0.51640438595337,1.8578509483871986
330014070,3200.01,PC,213.0823775,-53.7048914,11.891,1612.2847447,6.3076104,1.526,6890.0,11,,5267.2,17.0,2,3,0.8704605749181199,-0.5170160901115427,1.5973996396820067
329921262,3201.01,PC,192.3284743,-68.750522,11.996,1622.2636445,2.3648698,1.701,4670.0,11,,4883.2,11.0,3,3,2.615044828580458,-0.22722289506347604,3.6337569071077738
398943781,780.01,KP,190.618735,-30.639871,10.726,2308.53492167207,3.05244079905041,2.62265554641456,21662.2252126918,10,0.880069017410278,5545.0,214.52219,3,2,5.293284602859481,-0.08115758673392515,1.0841966796357219
387330895,4033.01,PC,310.10047,67.5338243,13.279,2008.6901991,3.6143478,1.941,12550.0,15,,,38.0,1,3,2.559964517663727,0.5361991714000276,3.119656849847569
290263093,3229.01,PC,173.7084125,-64.7316926,13.05,1615.0203674,5.2112308,3.855,8100.0,10,2.06,8532.0,12.0,2,1,0.709650070671783,0.7311897913720813,3.4190393395554026
219508169,2016.01,PC,246.7975206,42.6874717,10.408,1957.61766693287,6.81751254171953,2.84955317057591,1428.66150785827,24,0.837198,5175.0,12.356542,2,2,0.9658768561085922,-1.1589713411811473,4.078463489217747
48018596,2295.01,PC,281.576614753308,50.4923501405121,9.00772,1713.45175841385,100.114794376694,1.83142016237806,1180.51482837546,15,1.47127,5660.0,13.995037,2,1,5.913788935382416,0.12209302566561764,1.598982519806543
179715231,3246.01,PC,213.5387029,-37.5584466,12.294,1617.5367201,4.3184505,3.501,11490.0,11,1.25,5783.0,39.0,1,2,1.7359774363661562,0.05432754785855587,1.8150198893945038
83395136,3255.01,PC,214.9672326,-28.9211162,13.249,1622.7311104,2.2465319,1.522,9570.0,11,0.76,4377.0,14.0,2,1,6.651413677283488,0.9645682211314011,2.306476019855937
149788158,727.01,PC,130.7368334,-2.4980677,11.0,2245.5184598,4.7244442,0.999,1480.0,8,0.5,3653.0,10.0,2,1,7.557437744932036,0.42678705915303095,2.634559930659536
364072092,3310.01,PC,267.44572,-53.407518,13.037,1681.9902683,1.3826002,1.184,9680.0,13,1.45,6362.0,12.0,2,2,2.83420255153103,-1.3805812224707876,4.829049419748623
141616639,4126.01,PC,108.8179557,81.2214457,12.345,2032.6806488,3.2428744,2.417,1470.0,19,0.58,4016.0,9.0,3,1,7.549947478318903,-0.6057950229201898,4.901826929368198
363260203,1037.01,EB,147.3853609,-63.306525,9.021,2308.30563471441,1.20132722147649,3.44753738625331,427.392588348583,9,1.74161005020142,9158.0,11.450519,1,2,3.2903310601136493,-0.7467937011019431,1.140386230282398
306357884,3322.01,PC,265.0875817,-63.2518359,11.562,1681.717671,1.0571114,1.241,1730.0,12,2.53,6307.0,18.0,3,1,0.8524877783295689,0.3448800234258764,3.204822829245334
448744179,3073.01,PC,182.3393468,-32.886641,13.069,1593.0574882,3.1419909,1.957,13310.0,10,1.05,5417.4,29.0,1,3,6.553175087613159,0.5418748745870605,4.81826912371926
339672028,481.01,CP,110.512484,-57.384861,9.37,2317.47042696841,10.3311567741737,5.67707007285199,4485.70252342061,3,1.72816002368927,5760.0,218.10368,1,2,6.785618568354766,0.3217990357708538,1.5129245460948475
257605131,451.02,CP,62.9664459,-37.9397832,10.267,1410.99932713421,1.85866242291198,2.05257967846067,497.668349663653,4,0.856226027011871,5481.0,10.002181,3,1,4.850383784184101,-0.7337838569754817,1.7798587742061804
78775584,2811.01,PC,143.4666215,-42.7149081,10.722,2302.1602589,5.5553784,2.256,1050.0,9,3.79,8058.0,12.0,1,2,4.942281263574442,-0.7153046556892225,4.540280313422784
328814605,4086.01,PC,138.2804629,85.2710757,12.111,2392.54874062728,5.69143832133736,5.25720632856176,5354.92080399629,19,1.66513001918793,5783.0,19.330345,1,3,7.911105007104341,-1.065625489867963,4.286408181629153
358613376,4173.01,PC,175.1984287,79.6125478,12.636,2032.8049819,8.2712057,3.922,20800.0,14,0.97,5921.0,95.0,3,1,7.079544481147579,-0.9703679613772095,4.4186666534354
167714124,2721.01,PC,80.4212787,-38.6568073,12.848,2222.3217063,4.162733,3.319,12870.0,5,0.97,5744.2,75.0,2,3,7.802293837448684,0.046735798553491525,1.506261096846758
20069685,2735.01,PC,88.7849268,-38.3889781,12.95,2226.43746,1.9663653,1.637,29670.0,5,0.74,4687.0,75.0,1,2,7.861547202838118,0.5456192258003854,2.4639951992516287
237736186,2746.01,PC,104.0751053,3.8362221,11.906,2209.3923841,4.9208778,3.888,5680.0,6,1.65,9668.0,19.0,2,3,6.5034126541012,0.24890087085687207,2.021647306310891
303617735,3325.01,PC,272.2054687,-59.891679,12.838,1681.7694468,4.2698646,3.047,5600.0,13,,5332.0,15.0,2,3,6.884300374282773,-1.2641362045016868,1.6207110628156078
44764338,2804.01,PC,146.4194705,-38.8874831,8.912,2304.3022352,4.8033954,0.562,780.0,9,1.51,5913.9,11.0,1,3,1.3462029731379912,0.654868390778852,4.255339900205751
441600335,4159.01,PC,115.4519959,74.1839047,12.207,2033.7796095,0.8659539,0.876,1560.0,20,1.92,5815.0,11.0,2,1,3.448650283535723,-0.5093157757633016,2.6826857625108373
259172391,1445.02,PC,292.76767546532,71.4973873502367,10.6074,1683.5188153913,4.78424844423596,3.24577423826649,453.713201993893,14,1.06422,6240.0,10.625883,3,1,0.7766719830696087,0.3851820849402472,2.3184957605876875
192259856,2906.01,PC,137.3908137,-37.7968816,12.732,2277.5532717,3.7062792,3.008,13910.0,8,1.09,6524.0,32.0,1,2,6.604808032823016,-0.2519322027556157,4.555284333105684
49046332,2991.01,PC,164.3591129,-34.6900509,12.717,2304.8004831,5.5809252,2.545,10780.0,9,0.76,4455.0,31.0,3,3,2.656616047967274,-1.2384385896167371,2.2447720970594784
132963419,3104.01,PC,149.263707,-49.7504863,12.63,1588.2992062,10.3069451,2.599,6340.0,9,,4445.0,12.0,1,2,6.555242301992121,-1.4021397867028493,2.2786662207534367
116242971,2125.01,KP,267.6404913,36.5702233,10.121,2418.3382043,5.0316335,5.449,5200.0,25,2.16,6350.0,85.0,3,3,8.081659709027079,0.892529760686509,2.8118112986142787
347715478,3089.01,PC,182.8505557,-11.9975393,12.464,2303.8126662,9.3095833,2.232,10280.0,10,0.93,5229.0,15.0,2,2,2.2736301359012936,0.2159439289950087,2.456017190696144
358516596,2132.01,KP,283.3055177,24.1273826,10.203,2011.59773204597,3.24395934075396,3.18959091281867,13562.8101183099,26,1.38951,5703.0,45.048553,1,3,6.8853248452661076,-0.8528158910910577,3.96975180404504
369789627,3258.01,PC,157.0151623,-85.5292066,12.659,1682.2659273,1.2278465,1.706,2070.0,11,,4508.0,15.0,2,2,2.4528733668909464,-0.4576357539439053,1.0265347236832358
461968320,3066.01,PC,149.9413882,-56.0778711,11.562,2310.3923733,12.2027867,2.428,7070.0,9,1.13,6454.0,31.0,1,3,6.150013234625915,0.014265090730250174,3.2968144473026775
249945230,1563.01,PC,38.8094534,48.2741864,9.44,1805.45128,,5.816,4430.0,18,0.74,4582.0,58.0,3,2,1.04665338472352,-0.6502154315435063,2.7242567515443876
336267424,2138.01,PC,281.661892224036,41.5600525413348,12.5466,1684.22218242735,1.48219014897926,2.50483255036984,16302.2727110715,14,1.31284,6835.31,50.83111,2,2,3.3475948857251185,0.7035687625313818,2.456605573106295
23389848,2151.01,PC,275.1179594,30.8558056,10.142,2014.36854,15.64643,7.75,6010.0,26,1.95,5660.0,43.0,3,3,6.860156527855414,0.6418884597724301,2.2435894141953048
